日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/07/03,"7,944.41","13,430.84",2017-07-03,7944.41,13430.84,0,0
106/07/04,"7,878.53","13,319.47",2017-07-04,7878.53,13319.47,0,0
106/07/05,"7,946.16","13,439.57",2017-07-05,7946.16,13439.57,0,0
106/07/06,"7,911.17","13,410.93",2017-07-06,7911.17,13410.93,0,0
106/07/07,"7,852.95","13,312.24",2017-07-07,7852.95,13312.24,0,0
106/07/10,"7,861.58","13,326.87",2017-07-10,7861.58,13326.87,0,0
106/07/11,"8,004.17","13,581.81",2017-07-11,8004.17,13581.81,0,0
106/07/12,"7,991.32","13,583.48",2017-07-12,7991.32,13583.48,0,0
106/07/13,"8,027.62","13,704.78",2017-07-13,8027.62,13704.78,0,0
106/07/14,"8,001.26","13,664.05",2017-07-14,8001.26,13664.05,0,0
106/07/17,"8,008.27","13,691.15",2017-07-17,8008.27,13691.15,0,0
106/07/18,"8,029.36","13,752.52",2017-07-18,8029.36,13752.52,0,0
106/07/19,"8,057.47","13,800.67",2017-07-19,8057.47,13800.67,0,0
106/07/20,"8,052.11","13,794.11",2017-07-20,8052.11,13794.11,0,0
106/07/21,"7,983.10","13,691.45",2017-07-21,7983.1,13691.45,0,0
106/07/24,"8,012.45","13,741.80",2017-07-24,8012.45,13741.8,0,0
106/07/25,"8,008.27","13,743.10",2017-07-25,8008.27,13743.1,0,0
106/07/26,"7,963.79","13,675.51",2017-07-26,7963.79,13675.51,0,0
106/07/27,"8,045.17","13,819.44",2017-07-27,8045.17,13819.44,0,0
106/07/28,"7,976.11","13,700.81",2017-07-28,7976.11,13700.81,0,0
106/07/31,"7,977.67","13,711.30",2017-07-31,7977.67,13711.3,0,0
